age,job,marital,education,id
40,housemaid,single,professional.course,20343
26,admin.,single,university.degree,20344
33,admin.,married,high.school,20345
35,blue-collar,married,basic.9y,20346
36,admin.,married,high.school,20347
29,services,single,high.school,20348
36,blue-collar,married,basic.9y,20349
35,management,married,high.school,20350
33,admin.,married,high.school,20351
33,admin.,married,high.school,20352
27,blue-collar,single,basic.6y,20353
42,technician,married,high.school,20354
43,admin.,divorced,basic.9y,20355
42,admin.,married,university.degree,20356
27,blue-collar,single,basic.6y,20357
34,self-employed,single,university.degree,20358
31,student,single,university.degree,20359
54,management,divorced,university.degree,20360
40,self-employed,married,basic.4y,20361
52,unemployed,married,high.school,20362
47,management,divorced,university.degree,20363
49,housemaid,married,basic.9y,20364
32,admin.,single,high.school,20365
49,housemaid,single,high.school,20366
50,blue-collar,married,basic.9y,20367
34,services,married,high.school,20368
55,blue-collar,married,basic.4y,20369
47,technician,single,basic.9y,20370
51,retired,married,professional.course,20371
47,blue-collar,married,basic.6y,20372
56,technician,married,basic.4y,20373
53,admin.,married,basic.9y,20374
36,blue-collar,married,basic.9y,20375
42,blue-collar,divorced,basic.9y,20376
44,blue-collar,divorced,basic.6y,20377
39,housemaid,married,basic.9y,20378
37,admin.,single,high.school,20379
60,blue-collar,married,unknown,20380
36,services,married,high.school,20381
42,management,divorced,university.degree,20382
31,admin.,married,high.school,20383
53,technician,divorced,professional.course,20384
45,blue-collar,married,basic.4y,20385
37,technician,single,professional.course,20386
47,self-employed,married,professional.course,20387
49,blue-collar,divorced,high.school,20388
36,admin.,married,university.degree,20389
35,services,divorced,high.school,20390
38,unknown,married,unknown,20391
38,services,single,high.school,20392
50,blue-collar,divorced,high.school,20393
59,retired,married,professional.course,20394
43,unknown,married,unknown,20395
42,admin.,married,high.school,20396
40,admin.,married,basic.6y,20397
46,blue-collar,married,unknown,20398
57,housemaid,divorced,basic.4y,20399
42,admin.,married,university.degree,20400
41,blue-collar,married,basic.4y,20401
54,management,divorced,university.degree,20402
27,admin.,single,university.degree,20403
36,admin.,married,high.school,20404
58,blue-collar,married,professional.course,20405
40,management,married,university.degree,20406
34,admin.,single,basic.9y,20407
33,admin.,divorced,high.school,20408
56,retired,married,basic.6y,20409
42,blue-collar,married,basic.9y,20410
43,services,married,high.school,20411
54,management,single,basic.9y,20412
53,admin.,single,basic.6y,20413
42,technician,single,unknown,20414
40,services,married,basic.6y,20415
54,technician,married,professional.course,20416
40,housemaid,single,professional.course,20417
26,admin.,single,university.degree,20418
33,admin.,married,high.school,20419
35,blue-collar,married,basic.9y,20420
36,admin.,married,high.school,20421
29,services,single,high.school,20422
36,blue-collar,married,basic.9y,20423
35,management,married,high.school,20424
33,admin.,married,high.school,20425
33,admin.,married,high.school,20426
27,blue-collar,single,basic.6y,20427
42,technician,married,high.school,20428
43,admin.,divorced,basic.9y,20429
42,admin.,married,university.degree,20430
27,blue-collar,single,basic.6y,20431
34,self-employed,single,university.degree,20432
31,student,single,university.degree,20433
54,management,divorced,university.degree,20434
40,self-employed,married,basic.4y,20435
52,unemployed,married,high.school,20436
47,management,divorced,university.degree,20437
49,housemaid,married,basic.9y,20438
32,admin.,single,high.school,20439
49,housemaid,single,high.school,20440
50,blue-collar,married,basic.9y,20441
34,services,married,high.school,20442
55,blue-collar,married,basic.4y,20443
47,technician,single,basic.9y,20444
51,retired,married,professional.course,20445
47,blue-collar,married,basic.6y,20446
56,technician,married,basic.4y,20447
53,admin.,married,basic.9y,20448
36,blue-collar,married,basic.9y,20449
42,blue-collar,divorced,basic.9y,20450
44,blue-collar,divorced,basic.6y,20451
39,housemaid,married,basic.9y,20452
37,admin.,single,high.school,20453
60,blue-collar,married,unknown,20454
36,services,married,high.school,20455
42,management,divorced,university.degree,20456
31,admin.,married,high.school,20457
53,technician,divorced,professional.course,20458
45,blue-collar,married,basic.4y,20459
37,technician,single,professional.course,20460
47,self-employed,married,professional.course,20461
49,blue-collar,divorced,high.school,20462
36,admin.,married,university.degree,20463
35,services,divorced,high.school,20464
38,unknown,married,unknown,20465
38,services,single,high.school,20466
50,blue-collar,divorced,high.school,20467
59,retired,married,professional.course,20468
43,unknown,married,unknown,20469
42,admin.,married,high.school,20470
40,admin.,married,basic.6y,20471
46,blue-collar,married,unknown,20472
57,housemaid,divorced,basic.4y,20473
42,admin.,married,university.degree,20474
41,blue-collar,married,basic.4y,20475
54,management,divorced,university.degree,20476
27,admin.,single,university.degree,20477
36,admin.,married,high.school,20478
58,blue-collar,married,professional.course,20479
40,management,married,university.degree,20480
34,admin.,single,basic.9y,20481
33,admin.,divorced,high.school,20482
56,retired,married,basic.6y,20483
42,blue-collar,married,basic.9y,20484
43,services,married,high.school,20485
54,management,single,basic.9y,20486
53,admin.,single,basic.6y,20487
42,technician,single,unknown,20488
40,services,married,basic.6y,20489
54,technician,married,professional.course,20490
40,housemaid,single,professional.course,20491
26,admin.,single,university.degree,20492
33,admin.,married,high.school,20493
35,blue-collar,married,basic.9y,20494
36,admin.,married,high.school,20495
29,services,single,high.school,20496
36,blue-collar,married,basic.9y,20497
35,management,married,high.school,20498
33,admin.,married,high.school,20499
33,admin.,married,high.school,20500
27,blue-collar,single,basic.6y,20501
42,technician,married,high.school,20502
43,admin.,divorced,basic.9y,20503
42,admin.,married,university.degree,20504
27,blue-collar,single,basic.6y,20505
34,self-employed,single,university.degree,20506
31,student,single,university.degree,20507
54,management,divorced,university.degree,20508
40,self-employed,married,basic.4y,20509
52,unemployed,married,high.school,20510
47,management,divorced,university.degree,20511
49,housemaid,married,basic.9y,20512
32,admin.,single,high.school,20513
49,housemaid,single,high.school,20514
50,blue-collar,married,basic.9y,20515
34,services,married,high.school,20516
55,blue-collar,married,basic.4y,20517
47,technician,single,basic.9y,20518
51,retired,married,professional.course,20519
47,blue-collar,married,basic.6y,20520
56,technician,married,basic.4y,20521
53,admin.,married,basic.9y,20522
36,blue-collar,married,basic.9y,20523
42,blue-collar,divorced,basic.9y,20524
44,blue-collar,divorced,basic.6y,20525
39,housemaid,married,basic.9y,20526
37,admin.,single,high.school,20527
60,blue-collar,married,unknown,20528
36,services,married,high.school,20529
42,management,divorced,university.degree,20530
31,admin.,married,high.school,20531
53,technician,divorced,professional.course,20532
45,blue-collar,married,basic.4y,20533
37,technician,single,professional.course,20534
47,self-employed,married,professional.course,20535
49,blue-collar,divorced,high.school,20536
36,admin.,married,university.degree,20537
35,services,divorced,high.school,20538
38,unknown,married,unknown,20539
38,services,single,high.school,20540
50,blue-collar,divorced,high.school,20541
59,retired,married,professional.course,20542
43,unknown,married,unknown,20543
42,admin.,married,high.school,20544
40,admin.,married,basic.6y,20545
46,blue-collar,married,unknown,20546
57,housemaid,divorced,basic.4y,20547
42,admin.,married,university.degree,20548
41,blue-collar,married,basic.4y,20549
54,management,divorced,university.degree,20550
27,admin.,single,university.degree,20551
36,admin.,married,high.school,20552
58,blue-collar,married,professional.course,20553
40,management,married,university.degree,20554
34,admin.,single,basic.9y,20555
33,admin.,divorced,high.school,20556
56,retired,married,basic.6y,20557
42,blue-collar,married,basic.9y,20558
43,services,married,high.school,20559
54,management,single,basic.9y,20560
53,admin.,single,basic.6y,20561
42,technician,single,unknown,20562
40,services,married,basic.6y,20563
54,technician,married,professional.course,20564
40,housemaid,single,professional.course,20565
26,admin.,single,university.degree,20566
33,admin.,married,high.school,20567
35,blue-collar,married,basic.9y,20568
36,admin.,married,high.school,20569
29,services,single,high.school,20570
36,blue-collar,married,basic.9y,20571
35,management,married,high.school,20572
33,admin.,married,high.school,20573
33,admin.,married,high.school,20574
27,blue-collar,single,basic.6y,20575
42,technician,married,high.school,20576
43,admin.,divorced,basic.9y,20577
42,admin.,married,university.degree,20578
27,blue-collar,single,basic.6y,20579
34,self-employed,single,university.degree,20580
31,student,single,university.degree,20581
54,management,divorced,university.degree,20582
40,self-employed,married,basic.4y,20583
52,unemployed,married,high.school,20584
47,management,divorced,university.degree,20585
49,housemaid,married,basic.9y,20586
32,admin.,single,high.school,20587
49,housemaid,single,high.school,20588
50,blue-collar,married,basic.9y,20589
34,services,married,high.school,20590
55,blue-collar,married,basic.4y,20591
47,technician,single,basic.9y,20592
51,retired,married,professional.course,20593
47,blue-collar,married,basic.6y,20594
56,technician,married,basic.4y,20595
53,admin.,married,basic.9y,20596
36,blue-collar,married,basic.9y,20597
42,blue-collar,divorced,basic.9y,20598
44,blue-collar,divorced,basic.6y,20599
39,housemaid,married,basic.9y,20600
37,admin.,single,high.school,20601
60,blue-collar,married,unknown,20602
36,services,married,high.school,20603
42,management,divorced,university.degree,20604
31,admin.,married,high.school,20605
53,technician,divorced,professional.course,20606
45,blue-collar,married,basic.4y,20607
37,technician,single,professional.course,20608
47,self-employed,married,professional.course,20609
49,blue-collar,divorced,high.school,20610
36,admin.,married,university.degree,20611
35,services,divorced,high.school,20612
38,unknown,married,unknown,20613
38,services,single,high.school,20614
50,blue-collar,divorced,high.school,20615
59,retired,married,professional.course,20616
43,unknown,married,unknown,20617
42,admin.,married,high.school,20618
40,admin.,married,basic.6y,20619
46,blue-collar,married,unknown,20620
57,housemaid,divorced,basic.4y,20621
42,admin.,married,university.degree,20622
41,blue-collar,married,basic.4y,20623
54,management,divorced,university.degree,20624
27,admin.,single,university.degree,20625
36,admin.,married,high.school,20626
58,blue-collar,married,professional.course,20627
40,management,married,university.degree,20628
34,admin.,single,basic.9y,20629
33,admin.,divorced,high.school,20630
56,retired,married,basic.6y,20631
42,blue-collar,married,basic.9y,20632
43,services,married,high.school,20633
54,management,single,basic.9y,20634
53,admin.,single,basic.6y,20635
42,technician,single,unknown,20636
40,services,married,basic.6y,20637
54,technician,married,professional.course,20638
40,housemaid,single,professional.course,20639
